Matiz,Saturacion,Valor,Brillo,SRE,LRE,GNL,RLNU,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,GLV,RLV,Etiqueta
0.153973,0.447688,0.62572,0.620501,0.35838,0.390909,0.455476,0.156008,0.546757,0.821528,0.171438,0.781079,0.685683,0.523201,0.247498,0.10256,0.985752,3
0.153187,0.449881,0.62834,0.622741,0.373711,0.393908,0.453458,0.158793,0.534216,0.82308,0.173965,0.778114,0.685126,0.514759,0.251913,0.106714,0.984536,3
0.154918,0.442456,0.634438,0.631082,0.357386,0.390558,0.454274,0.153473,0.543327,0.829563,0.168862,0.78064,0.681271,0.524547,0.240327,0.090614,0.987855,3
0.153068,0.442547,0.639192,0.63791,0.385802,0.392518,0.452511,0.154629,0.547266,0.833734,0.169828,0.773447,0.673204,0.530016,0.238255,0.08777,0.987295,3
0.152035,0.43626,0.647001,0.650603,0.388298,0.395532,0.448461,0.153918,0.556855,0.841649,0.168742,0.769113,0.667206,0.539898,0.227675,0.078618,0.988904,3
0.163135,0.4374,0.649952,0.655405,0.355635,0.397712,0.446796,0.155638,0.541986,0.844349,0.170266,0.776655,0.673856,0.52968,0.233153,0.08526,0.988174,3
0.158183,0.5254,0.432622,0.435821,0.198736,0.335318,0.561251,0.221483,0.371865,0.651146,0.245504,0.877857,0.846361,0.323674,0.426097,0.321874,0.952121,3
0.160451,0.430257,0.655354,0.659468,0.36297,0.39282,0.448365,0.148575,0.545922,0.849476,0.163542,0.774689,0.67177,0.527961,0.233146,0.083908,0.988913,3
0.162898,0.429382,0.662291,0.670771,0.362237,0.400812,0.441229,0.152839,0.542606,0.855402,0.167015,0.771331,0.667098,0.527633,0.232279,0.084127,0.987776,3
0.16585,0.495087,0.548763,0.409547,0.115486,0.432164,0.339073,0.066461,0.383259,0.739115,0.074187,0.913287,0.812153,0.4353,0.282844,0.116379,0.996062,3
0.155314,0.439999,0.64278,0.622398,0.356077,0.404342,0.423944,0.133494,0.534427,0.836093,0.146632,0.78806,0.685682,0.522374,0.231485,0.079501,0.990703,3
0.16238,0.435358,0.65211,0.631614,0.32242,0.40741,0.417575,0.129593,0.522902,0.843783,0.142247,0.796751,0.689373,0.515696,0.234085,0.076146,0.991569,3
0.154393,0.420016,0.679768,0.689362,0.374158,0.401122,0.435251,0.144472,0.558011,0.872477,0.15834,0.761778,0.657783,0.541189,0.223428,0.070972,0.989747,3
0.160852,0.451304,0.629006,0.571284,0.23269,0.411901,0.395251,0.105958,0.478817,0.819909,0.117323,0.838514,0.734247,0.48319,0.252447,0.091895,0.993572,3
0.158237,0.400389,0.715385,0.758533,0.461402,0.389004,0.456246,0.153773,0.601659,0.907919,0.169352,0.723632,0.619565,0.575532,0.200101,0.066034,0.986633,3
0.151493,0.394147,0.721414,0.765211,0.459565,0.386173,0.45576,0.147486,0.60461,0.914512,0.163191,0.718923,0.612874,0.578999,0.192414,0.058786,0.987366,3
0.153442,0.395744,0.723244,0.767256,0.466233,0.391497,0.451679,0.151352,0.605321,0.91613,0.166563,0.716401,0.610535,0.579938,0.193041,0.057218,0.98715,3
0.160934,0.52044,0.436728,0.437223,0.192953,0.336571,0.555351,0.213056,0.366517,0.654184,0.236658,0.874697,0.845155,0.32227,0.427048,0.332932,0.94802,3
0.151268,0.389984,0.730039,0.775055,0.47013,0.383028,0.457897,0.144756,0.611043,0.922949,0.160738,0.711142,0.604862,0.587461,0.189264,0.059331,0.986067,3
0.148976,0.389926,0.73237,0.77953,0.536917,0.387535,0.454451,0.14811,0.643088,0.925328,0.163677,0.691201,0.586873,0.612965,0.180738,0.054747,0.984179,3
0.141062,0.366594,0.762322,0.83863,0.634498,0.364814,0.482474,0.147976,0.689165,0.956249,0.166182,0.657085,0.553261,0.649972,0.16128,0.036114,0.98489,3
0.141899,0.366249,0.768499,0.848787,0.69778,0.381294,0.465672,0.153544,0.709395,0.9617,0.170013,0.636679,0.53256,0.673457,0.151824,0.025507,0.983731,3
0.146589,0.36083,0.77215,0.851734,0.635127,0.360982,0.4854,0.145084,0.691402,0.966022,0.163642,0.649592,0.54364,0.656307,0.154037,0.031212,0.984717,3
0.146163,0.362191,0.772989,0.855568,0.681257,0.371661,0.477672,0.153663,0.703306,0.966884,0.171256,0.637626,0.532126,0.667736,0.147956,0.027864,0.983605,3
0.138534,0.357583,0.77052,0.854859,0.730515,0.363927,0.486935,0.152959,0.718348,0.965861,0.17143,0.629545,0.524738,0.685733,0.140921,0.021715,0.984571,3
0.148063,0.359711,0.766318,0.853649,0.658466,0.361726,0.495918,0.163242,0.695031,0.962252,0.182301,0.647983,0.543833,0.658556,0.152906,0.034782,0.984721,3
0.139076,0.343765,0.786884,0.901426,0.789085,0.354229,0.51174,0.17415,0.756084,0.984938,0.194436,0.607077,0.504772,0.718926,0.126947,0.021066,0.981951,3
0.136814,0.3471,0.78151,0.900495,0.789467,0.359761,0.513352,0.188175,0.750051,0.980192,0.208272,0.609635,0.503814,0.714607,0.130153,0.017698,0.98254,3
0.152306,0.502025,0.474397,0.50926,0.311955,0.338253,0.564585,0.23506,0.423147,0.690115,0.25918,0.823677,0.795985,0.356576,0.413197,0.326515,0.942044,3
0.133189,0.356171,0.701938,0.956681,0.924894,0.264395,0.720925,0.416896,0.78222,0.928405,0.455507,0.579581,0.479728,0.73158,0.156733,0.04442,0.97488,3
0.135186,0.342635,0.778021,0.902191,0.80618,0.351072,0.528544,0.196337,0.758296,0.978321,0.21771,0.60885,0.499053,0.72452,0.125624,0.007861,0.984453,3
0.129823,0.348841,0.770606,0.895432,0.795738,0.351657,0.534148,0.207578,0.746288,0.971708,0.229248,0.617983,0.50836,0.710748,0.133934,0.007757,0.985839,3
0.136164,0.333863,0.786634,0.936325,0.79158,0.332345,0.562519,0.218074,0.753922,0.989669,0.242331,0.606312,0.494449,0.715116,0.131466,0.01471,0.983036,3
0.135367,0.340209,0.780529,0.934322,0.82125,0.336186,0.566213,0.233682,0.763177,0.984319,0.257998,0.602206,0.490331,0.727422,0.122132,0.00638,0.984307,3
0.135065,0.337249,0.774526,0.931955,0.771282,0.324877,0.583267,0.241506,0.756181,0.980238,0.267392,0.614955,0.500543,0.716603,0.124787,0.009269,0.985352,3
0.133102,0.341776,0.767079,0.92907,0.754543,0.328252,0.586316,0.255339,0.742325,0.973901,0.281281,0.619412,0.50521,0.703699,0.131942,0.013208,0.984952,3
0.129746,0.342137,0.759443,0.925746,0.766063,0.320082,0.600268,0.26482,0.750162,0.968394,0.29202,0.620417,0.506204,0.710053,0.133555,0.014398,0.984761,3
0.139035,0.33336,0.777809,0.970001,0.800723,0.31004,0.620197,0.283829,0.760056,0.987212,0.312813,0.596196,0.482122,0.722511,0.122741,0.02121,0.979984,3
0.130877,0.345542,0.748433,0.923921,0.793768,0.316788,0.616174,0.290971,0.763438,0.95984,0.319402,0.615437,0.499928,0.722912,0.124301,0,0.987069,3
0.134949,0.337938,0.763486,0.964,0.860164,0.306078,0.634926,0.306995,0.786241,0.975839,0.337192,0.587939,0.474869,0.74681,0.1179,0.009523,0.981722,3
0.15519,0.494725,0.480562,0.516849,0.279604,0.343406,0.555938,0.229832,0.42139,0.695658,0.253183,0.823805,0.795948,0.355692,0.41119,0.328705,0.941176,3
0.136856,0.337638,0.759795,0.966477,0.870899,0.299605,0.645814,0.31579,0.789605,0.973972,0.347026,0.58635,0.47238,0.754035,0.115987,0.011077,0.981053,3
0.132046,0.342594,0.751753,0.96226,0.873164,0.30021,0.651067,0.329899,0.790321,0.967188,0.361522,0.586194,0.471679,0.754345,0.116186,0.007326,0.981718,3
0.127102,0.339915,0.747467,0.962713,0.902258,0.292307,0.662718,0.337599,0.79709,0.964352,0.37039,0.58324,0.46944,0.759693,0.116871,0.00914,0.981086,3
0.135792,0.344252,0.741676,0.96064,0.879735,0.293874,0.666089,0.350265,0.788208,0.959404,0.383286,0.58201,0.470978,0.748011,0.121144,0.014403,0.980314,3
0.130419,0.343382,0.736292,0.959773,0.883219,0.28706,0.676261,0.357787,0.789757,0.955439,0.391844,0.585366,0.474528,0.747618,0.126702,0.016733,0.980481,3
0.133057,0.346574,0.72727,0.954067,0.859373,0.280147,0.68706,0.367284,0.787624,0.947951,0.402454,0.591926,0.482309,0.740905,0.134843,0.022677,0.97979,3
0.133482,0.344934,0.72647,0.960937,0.881407,0.280177,0.690641,0.37675,0.80609,0.948783,0.412223,0.583277,0.469894,0.764528,0.116418,0.006867,0.981393,3
0.132061,0.351246,0.71828,0.95533,0.880442,0.274992,0.699735,0.387199,0.780915,0.941136,0.423614,0.586763,0.479048,0.73626,0.137642,0.030085,0.977801,3
0.12918,0.347752,0.714214,0.956169,0.912585,0.271698,0.705656,0.394166,0.792267,0.93855,0.431191,0.580946,0.476391,0.746642,0.141619,0.029582,0.977606,3
0.130373,0.353329,0.708551,0.953497,0.904766,0.271584,0.708928,0.403122,0.790825,0.933604,0.44045,0.582652,0.478248,0.744147,0.144559,0.032381,0.97712,3
0.156896,0.499392,0.483307,0.515622,0.290788,0.350756,0.545033,0.225479,0.408736,0.696227,0.247834,0.825946,0.800595,0.344749,0.422637,0.3398,0.9385,3
0.133493,0.332804,0.731627,1,0.932144,0.260346,0.721943,0.407836,0.803947,0.957232,0.446624,0.561308,0.460137,0.75448,0.141168,0.044864,0.971956,3
0.133419,0.356762,0.699135,0.951583,0.889951,0.266837,0.718553,0.417185,0.781313,0.925699,0.455521,0.585565,0.483459,0.730222,0.155064,0.043096,0.9757,3
0.138006,0.36125,0.697174,0.95318,0.909363,0.265469,0.721594,0.422152,0.790997,0.924228,0.460809,0.579768,0.481542,0.738008,0.156618,0.050268,0.97407,3
0.137275,0.353008,0.718338,0.995954,0.93322,0.259808,0.730954,0.433635,0.7971,0.945317,0.473323,0.558046,0.463119,0.744771,0.153915,0.05902,0.96874,3
0.134883,0.349621,0.713227,0.994833,0.977067,0.253306,0.737668,0.434302,0.810065,0.941748,0.474768,0.553307,0.460505,0.757784,0.155245,0.058532,0.968908,3
0.138735,0.353129,0.710336,0.994544,0.936849,0.253954,0.738895,0.440316,0.796796,0.938618,0.480901,0.557597,0.463554,0.74011,0.164818,0.067376,0.967322,3
0.132555,0.348943,0.710373,0.998668,1,0.249191,0.744074,0.441779,0.810705,0.939746,0.482966,0.54597,0.454737,0.759711,0.159555,0.066542,0.966229,3
0.136609,0.354918,0.705375,0.993711,0.990166,0.249678,0.74466,0.445375,0.807801,0.934728,0.486622,0.547198,0.457649,0.752739,0.167528,0.072338,0.965317,3
0.154431,0.493402,0.48596,0.516949,0.317722,0.349406,0.54333,0.219325,0.427829,0.69954,0.241637,0.815726,0.79104,0.357786,0.412729,0.333901,0.937969,3
0.156144,0.516138,0.452814,0.442487,0.227995,0.351037,0.525587,0.190778,0.375246,0.666362,0.211975,0.855393,0.835388,0.320771,0.430724,0.353309,0.938166,3
0.153836,0.49097,0.491447,0.517183,0.269526,0.353279,0.531747,0.206665,0.410087,0.703359,0.228116,0.8228,0.80217,0.345512,0.421775,0.347471,0.934738,3
0.156159,0.513903,0.459931,0.446338,0.220396,0.356995,0.514042,0.18316,0.364661,0.67125,0.203416,0.853277,0.839187,0.311666,0.444561,0.373082,0.930723,3
0.162737,0.505572,0.463386,0.447697,0.201966,0.355315,0.510797,0.173904,0.358122,0.674627,0.194056,0.855367,0.841741,0.308652,0.445639,0.371629,0.932387,3
0.161543,0.507075,0.468434,0.451889,0.227525,0.365896,0.497832,0.173745,0.360153,0.677901,0.192661,0.847071,0.837777,0.302839,0.454666,0.384363,0.927154,3
0.14754,0.480882,0.5064,0.529477,0.294131,0.354521,0.523333,0.19437,0.405411,0.716784,0.215278,0.809467,0.793069,0.340778,0.429022,0.356538,0.930418,3
0.155733,0.483796,0.506821,0.524802,0.291868,0.359741,0.514892,0.190578,0.394502,0.715782,0.210756,0.810719,0.797943,0.328437,0.438158,0.36983,0.926122,3
0.134058,0.338164,0.721905,0.998458,0.923772,0.249788,0.736309,0.419109,0.794587,0.949613,0.459491,0.562517,0.467159,0.74638,0.152266,0.061685,0.969004,3
0.156165,0.476361,0.512778,0.534123,0.302131,0.358363,0.514813,0.187401,0.402042,0.721944,0.207636,0.804953,0.791813,0.333092,0.437073,0.367274,0.926158,3
0.153383,0.478654,0.512695,0.531015,0.292587,0.356601,0.515822,0.185627,0.40137,0.721833,0.20601,0.805063,0.792511,0.33151,0.438594,0.363548,0.928412,3
0.164077,0.491879,0.483272,0.465658,0.20124,0.357099,0.497822,0.155884,0.337772,0.692925,0.175243,0.847,0.839767,0.292306,0.457819,0.390537,0.926003,3
0.157432,0.492638,0.483748,0.460573,0.209013,0.360756,0.489549,0.149733,0.346074,0.692796,0.168468,0.846673,0.839262,0.29507,0.45893,0.388118,0.926316,3
0.158181,0.486424,0.486592,0.463526,0.200581,0.356281,0.491477,0.143679,0.331341,0.695761,0.162738,0.847792,0.842138,0.285863,0.46483,0.395815,0.92443,3
0.155924,0.48736,0.493201,0.471422,0.226712,0.364819,0.482782,0.146785,0.344907,0.700916,0.164951,0.83854,0.831826,0.291727,0.465855,0.388528,0.926276,3
0.157111,0.481317,0.500822,0.482259,0.218125,0.360338,0.486146,0.142965,0.345116,0.708428,0.161529,0.836825,0.828897,0.294114,0.459649,0.386832,0.925817,3
0.154958,0.481545,0.502116,0.485246,0.239605,0.364816,0.482382,0.145853,0.351001,0.709271,0.163989,0.833568,0.827484,0.293057,0.464326,0.388342,0.925497,3
0.165862,0.49658,0.470506,0.414011,0.192351,0.356385,0.474573,0.116615,0.323735,0.679213,0.134783,0.857976,0.85405,0.277443,0.467522,0.390932,0.928317,3
0.159024,0.497312,0.475201,0.420015,0.178953,0.362386,0.468747,0.119459,0.310731,0.683002,0.137022,0.860199,0.854351,0.273551,0.470954,0.391655,0.928344,3
0.135141,0.34719,0.716788,0.995939,0.981804,0.253121,0.735786,0.427865,0.805158,0.944756,0.468143,0.551259,0.455688,0.757402,0.152235,0.054422,0.968963,3
0.157821,0.488393,0.480259,0.428797,0.192616,0.354982,0.476543,0.116746,0.320819,0.68897,0.135082,0.855285,0.848946,0.278147,0.468251,0.391951,0.926587,3
0.157449,0.487646,0.480965,0.430229,0.20326,0.356013,0.475071,0.116473,0.322696,0.689568,0.13468,0.852593,0.848417,0.278795,0.468088,0.395754,0.925194,3
0.159119,0.481123,0.487097,0.439684,0.182245,0.352193,0.4802,0.116683,0.315598,0.696,0.135341,0.858416,0.852237,0.273543,0.468748,0.398719,0.925685,3
0.16616,0.482424,0.486536,0.437538,0.172222,0.350857,0.480756,0.114879,0.301561,0.695044,0.133634,0.861197,0.854189,0.267592,0.471559,0.400491,0.925295,3
0.162392,0.475877,0.493468,0.449262,0.179595,0.349825,0.482937,0.116034,0.309941,0.702348,0.134947,0.857663,0.849554,0.272896,0.469416,0.392267,0.927705,3
0.156717,0.458651,0.528413,0.523764,0.270655,0.343252,0.508691,0.14457,0.355503,0.736813,0.165173,0.820315,0.808808,0.297746,0.457621,0.384157,0.924536,3
0.164397,0.449974,0.533256,0.535435,0.247758,0.340244,0.512348,0.144071,0.350818,0.742204,0.165008,0.825513,0.814165,0.294741,0.458685,0.389303,0.922548,3
0.158587,0.470762,0.502733,0.469155,0.207339,0.334275,0.508804,0.125921,0.320669,0.713158,0.146963,0.849159,0.839699,0.275044,0.46677,0.391154,0.926193,3
0.161422,0.486749,0.474659,0.405256,0.168722,0.343058,0.482332,0.10111,0.290404,0.684735,0.120326,0.876365,0.869695,0.258265,0.479187,0.391895,0.931382,3
0.162678,0.468532,0.509236,0.482759,0.195923,0.33369,0.513494,0.132242,0.314962,0.719182,0.153558,0.852772,0.841174,0.274183,0.464623,0.388273,0.927651,3
0.134219,0.342229,0.714188,0.997799,0.982762,0.249024,0.740609,0.430069,0.813066,0.943434,0.470896,0.550724,0.457521,0.761078,0.150999,0.059592,0.967742,3
0.159255,0.462618,0.510494,0.486756,0.211329,0.327826,0.519942,0.130591,0.332461,0.721842,0.152536,0.848514,0.835763,0.283756,0.461135,0.379134,0.930627,3
0.160973,0.467141,0.509782,0.484617,0.201856,0.330132,0.520078,0.13573,0.318759,0.720236,0.157572,0.85205,0.840575,0.275701,0.463559,0.38238,0.929988,3
0.162653,0.460504,0.513121,0.494249,0.205422,0.326094,0.525402,0.135963,0.326342,0.724278,0.158283,0.854036,0.839123,0.279539,0.465007,0.379239,0.930959,3
0.161929,0.4636,0.513712,0.496541,0.222148,0.33097,0.52329,0.142771,0.330495,0.724586,0.164745,0.845659,0.834828,0.282123,0.466053,0.379568,0.92976,3
0.159481,0.457653,0.512229,0.496791,0.216172,0.328641,0.524054,0.138917,0.326206,0.724343,0.161036,0.852095,0.838424,0.278901,0.468488,0.378908,0.931059,3
0.159979,0.462571,0.509318,0.49255,0.21157,0.327107,0.527543,0.141784,0.325361,0.721658,0.164175,0.850459,0.837318,0.281261,0.463851,0.373225,0.932618,3
0.162305,0.456687,0.512096,0.499953,0.229077,0.324981,0.53189,0.144477,0.338592,0.724797,0.167202,0.846771,0.830932,0.290876,0.456863,0.363855,0.934621,3
0.16083,0.462491,0.510783,0.498938,0.213077,0.326728,0.532729,0.14988,0.333337,0.723417,0.172578,0.850261,0.831417,0.288022,0.456691,0.358647,0.936965,3
0.161952,0.457684,0.511525,0.503558,0.219048,0.325939,0.533703,0.149713,0.334057,0.724679,0.172497,0.8497,0.829234,0.290458,0.454325,0.35451,0.938462,3
0.159088,0.463342,0.508329,0.498433,0.23237,0.327841,0.533508,0.153614,0.340113,0.720902,0.176303,0.846829,0.82865,0.292254,0.45778,0.356381,0.937438,3
0.133814,0.34859,0.709532,0.994193,0.981818,0.249807,0.741544,0.435608,0.809046,0.938895,0.476523,0.549935,0.458106,0.757204,0.158915,0.064912,0.966699,3
0.163656,0.466052,0.505617,0.494529,0.205648,0.326546,0.5343,0.152202,0.331392,0.718848,0.174996,0.853891,0.832836,0.292657,0.454404,0.35454,0.938877,3
0.158919,0.470067,0.500921,0.490448,0.232542,0.33021,0.532865,0.157625,0.342866,0.71436,0.180169,0.846666,0.824809,0.298803,0.451964,0.349723,0.938489,3
0.160954,0.467077,0.497008,0.487621,0.223678,0.327319,0.53478,0.154649,0.349001,0.711597,0.177433,0.848767,0.824669,0.30541,0.446182,0.344245,0.940239,3
0.159391,0.4698,0.497024,0.489317,0.229503,0.330841,0.533954,0.160973,0.353548,0.710824,0.183552,0.840369,0.815094,0.31097,0.439191,0.33544,0.941611,3
0.159543,0.467272,0.497336,0.492226,0.228962,0.32928,0.536131,0.161304,0.354711,0.711662,0.184076,0.837352,0.808793,0.314646,0.435637,0.328641,0.943136,3
0.155194,0.494253,0.458283,0.413102,0.18394,0.343942,0.504891,0.138825,0.320971,0.672485,0.159161,0.866081,0.839474,0.296328,0.447458,0.331077,0.946045,3
0.164665,0.4714,0.488239,0.482755,0.238537,0.326618,0.539795,0.162202,0.362472,0.703546,0.185313,0.835983,0.803317,0.322494,0.428831,0.315933,0.946491,3
0.162978,0.476671,0.484921,0.47938,0.233555,0.328801,0.539422,0.166448,0.359579,0.700171,0.189442,0.833887,0.801301,0.324412,0.423048,0.313997,0.94626,3
0.16147,0.474529,0.485134,0.481376,0.223284,0.339607,0.525521,0.164915,0.360666,0.699648,0.186602,0.834109,0.799494,0.328339,0.424809,0.313659,0.945294,3
0.161614,0.479408,0.482438,0.478598,0.207737,0.344752,0.521409,0.168791,0.360382,0.696551,0.190005,0.834097,0.799685,0.332987,0.417446,0.310952,0.946008,3
0.136716,0.34624,0.709842,0.999574,0.991638,0.247762,0.744631,0.438892,0.813286,0.939684,0.480152,0.544075,0.452322,0.763123,0.154244,0.061383,0.966944,3
0.161298,0.476692,0.480619,0.476704,0.206058,0.342342,0.522696,0.165836,0.359283,0.695443,0.187235,0.834857,0.798381,0.333987,0.41696,0.307205,0.946881,3
0.163556,0.482288,0.47653,0.473283,0.225129,0.342943,0.524195,0.169932,0.371342,0.691658,0.191394,0.8275,0.791193,0.339203,0.415447,0.304777,0.946483,3
0.165067,0.482796,0.474761,0.469923,0.20746,0.340675,0.524703,0.16609,0.367053,0.690346,0.187691,0.832165,0.793196,0.343288,0.404598,0.300687,0.948837,3
0.161741,0.488148,0.471841,0.467592,0.195038,0.345816,0.521621,0.171611,0.369462,0.687117,0.192793,0.834406,0.792508,0.346352,0.402261,0.291747,0.951138,3
0.16293,0.484028,0.47248,0.473972,0.191826,0.341011,0.529184,0.174615,0.373251,0.688864,0.196454,0.829358,0.787119,0.352899,0.394217,0.287908,0.951603,3
0.164534,0.488999,0.468902,0.469419,0.194339,0.34407,0.526991,0.177412,0.373545,0.685051,0.198985,0.827792,0.782467,0.357608,0.390152,0.28221,0.951649,3
0.162811,0.484508,0.470526,0.474387,0.232296,0.340559,0.531913,0.178539,0.390763,0.686914,0.200558,0.820774,0.773705,0.365421,0.390571,0.277737,0.951742,3
0.162652,0.489271,0.466929,0.46949,0.20914,0.342003,0.530701,0.179638,0.377256,0.683744,0.201524,0.824966,0.777661,0.362988,0.383803,0.275532,0.952586,3
0.158833,0.505277,0.43177,0.399945,0.187061,0.347062,0.509814,0.153854,0.368844,0.649959,0.174315,0.845273,0.795832,0.358866,0.389147,0.268536,0.956924,3
0.155575,0.490291,0.466307,0.473992,0.25954,0.353726,0.520592,0.186522,0.412634,0.682736,0.207268,0.809734,0.757223,0.386501,0.37464,0.252067,0.956235,3
0.133053,0.352161,0.702232,0.990636,0.955191,0.246158,0.746794,0.44093,0.793991,0.932661,0.482442,0.556741,0.4676,0.736127,0.171854,0.08248,0.963996,3
0.155644,0.484787,0.465525,0.475295,0.267696,0.348809,0.524968,0.18369,0.420835,0.683052,0.204916,0.806073,0.753925,0.393664,0.366156,0.249451,0.956986,3
0.156877,0.489876,0.458573,0.463805,0.238741,0.347987,0.525238,0.182495,0.403771,0.676424,0.203777,0.817514,0.764649,0.384927,0.36961,0.256059,0.956341,3
0.16071,0.487779,0.457968,0.462465,0.213677,0.343277,0.528602,0.178466,0.400883,0.6761,0.200166,0.824371,0.770934,0.385064,0.365193,0.251757,0.958826,3
0.155972,0.492958,0.453059,0.45698,0.230565,0.34156,0.532513,0.181817,0.407289,0.672369,0.203825,0.818133,0.764203,0.393311,0.357359,0.247604,0.958592,3
0.158849,0.471377,0.494877,0.540765,0.29431,0.337417,0.553208,0.210901,0.442787,0.713121,0.234335,0.78873,0.731152,0.411507,0.349312,0.245606,0.955265,3
0.143971,0.436167,0.557957,0.673334,0.511184,0.32892,0.587575,0.25973,0.568235,0.776157,0.285737,0.69959,0.634244,0.514179,0.291523,0.187614,0.957289,3
0.145313,0.432036,0.557871,0.673879,0.511714,0.326667,0.588239,0.255712,0.569067,0.777136,0.28185,0.700346,0.636502,0.513927,0.293429,0.191003,0.956266,3
0.142011,0.434472,0.558941,0.677158,0.520819,0.327311,0.589556,0.260092,0.577898,0.77826,0.286297,0.696052,0.633867,0.521009,0.288859,0.191426,0.956031,3
0.143018,0.432491,0.559904,0.679668,0.52711,0.322799,0.595172,0.261226,0.585408,0.77999,0.287993,0.693438,0.626163,0.530221,0.277292,0.17846,0.958595,3
0.14463,0.419588,0.588004,0.735664,0.574427,0.31789,0.609614,0.280582,0.598874,0.807596,0.308548,0.670365,0.603432,0.543286,0.269469,0.185825,0.952417,3
0.135943,0.349374,0.698744,0.991217,0.962151,0.242229,0.750866,0.441534,0.793407,0.930385,0.483523,0.554569,0.468075,0.734181,0.175288,0.088114,0.962631,3
0.133175,0.66017,0.759517,0.538813,0.362371,0.523051,0.460223,0.408267,0.28827,0.66171,0.416509,0.74739,0.770047,0.233281,0.735376,0.48005,0.834597,4
0.151763,0.763012,0.774091,0.454649,0.2885,0.824656,0.29053,0.605164,0.285094,0.508078,0.584708,0.746433,0.797877,0.201271,0.819229,0.617505,0.726584,4
0.144049,0.759828,0.758805,0.448359,0.259988,0.811957,0.299921,0.601984,0.276246,0.499905,0.582903,0.754547,0.805523,0.19675,0.818732,0.628875,0.717665,4
0.136002,0.763622,0.750146,0.44972,0.307304,0.803628,0.312214,0.611257,0.298225,0.49505,0.593446,0.742289,0.791628,0.212887,0.809949,0.615962,0.721598,4
0.133512,0.763049,0.740964,0.45023,0.281416,0.798917,0.318801,0.615778,0.29105,0.489558,0.598661,0.746176,0.796879,0.209747,0.804659,0.624004,0.715099,4
0.12449,0.767426,0.718793,0.445609,0.287823,0.782497,0.33778,0.624838,0.301311,0.476421,0.609925,0.742826,0.793561,0.218001,0.797987,0.622428,0.714029,4
0.13861,0.765475,0.725269,0.453655,0.300183,0.795115,0.329943,0.630495,0.312697,0.479769,0.614298,0.730872,0.784929,0.225804,0.790801,0.62153,0.709343,4
0.132583,0.766923,0.732195,0.450087,0.285508,0.80725,0.3163,0.624667,0.30199,0.481101,0.606869,0.738214,0.795929,0.214983,0.801802,0.635959,0.701912,4
0.138227,0.764984,0.754915,0.456428,0.301863,0.836666,0.28882,0.620748,0.308745,0.492109,0.599402,0.733386,0.789491,0.220222,0.80007,0.630527,0.702676,4
0.137512,0.766081,0.771605,0.455738,0.287616,0.859659,0.26585,0.615338,0.294916,0.498164,0.591141,0.742174,0.798771,0.211645,0.809287,0.631456,0.706834,4
0.159478,0.762576,0.796348,0.464709,0.288068,0.889068,0.237943,0.611291,0.306324,0.510721,0.583542,0.733721,0.793839,0.21747,0.806926,0.635564,0.698643,4
0.143168,0.700879,0.699292,0.452713,0.299582,0.567876,0.425662,0.426282,0.246444,0.586181,0.429894,0.772463,0.808957,0.20262,0.782283,0.523959,0.807479,4
0.15182,0.762539,0.82427,0.470271,0.308699,0.925193,0.202523,0.604869,0.310505,0.523612,0.572709,0.734023,0.793741,0.216569,0.814464,0.631423,0.706529,4
0.157154,0.759795,0.838188,0.473696,0.316107,0.943138,0.183658,0.59962,0.314161,0.529723,0.565203,0.734437,0.795544,0.217237,0.814489,0.631916,0.709046,4
0.163185,0.760275,0.846006,0.475232,0.295032,0.957095,0.171314,0.599443,0.295017,0.532795,0.563396,0.739719,0.803806,0.202271,0.825283,0.643642,0.702626,4
0.178996,0.759526,0.858394,0.477674,0.295701,0.973942,0.152992,0.594086,0.289565,0.538063,0.555906,0.745803,0.809957,0.196065,0.834669,0.639627,0.712932,4
0.157251,0.758472,0.867128,0.485234,0.314936,0.983657,0.148035,0.599546,0.304389,0.543701,0.560412,0.733208,0.796841,0.207301,0.827021,0.635862,0.709206,4
0.190198,0.755354,0.875098,0.489304,0.320232,0.996042,0.135034,0.596109,0.304095,0.547853,0.555424,0.734697,0.799164,0.206251,0.827756,0.633325,0.71409,4
0.181049,0.756714,0.870735,0.48747,0.295454,0.990449,0.140251,0.596645,0.287889,0.544281,0.556627,0.741375,0.805809,0.19444,0.834342,0.638936,0.71456,4
0.180443,0.753957,0.870578,0.495602,0.317327,0.988339,0.145966,0.60237,0.308191,0.546403,0.562783,0.727586,0.792626,0.209088,0.82258,0.631744,0.715139,4
0.171715,0.755846,0.862589,0.492034,0.34203,0.983857,0.150193,0.603015,0.315698,0.541205,0.563971,0.7315,0.794804,0.212984,0.82468,0.626939,0.720669,4
0.182957,0.754866,0.859874,0.49596,0.324202,0.977298,0.15767,0.605649,0.314741,0.541114,0.567453,0.73015,0.794483,0.212231,0.824028,0.627841,0.720646,4
0.134248,0.704337,0.690562,0.44226,0.304668,0.567964,0.426001,0.427042,0.25191,0.578211,0.430669,0.771346,0.808295,0.20791,0.780475,0.522054,0.806409,4
0.181175,0.755173,0.853797,0.494931,0.337746,0.968819,0.165482,0.606334,0.318677,0.537688,0.569147,0.724031,0.788522,0.215888,0.820761,0.624388,0.720309,4
0.187801,0.752553,0.855103,0.499068,0.332058,0.971152,0.164245,0.607407,0.312511,0.539311,0.569984,0.725026,0.792336,0.210401,0.820843,0.635938,0.711937,4
