Matiz,Saturacion,Valor,Brillo,SRE,LRE,GNL,RLNU,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,GLV,RLV,Etiqueta
0.041897,0.970226,0.348263,0.082364,0.033611,0.935695,0.205117,0.646662,0.0736,0.100964,0.614016,0.760405,0.868527,0.067842,0.890741,0.828685,0.554872,1
0.824571,0.04036,0.318697,0.880533,0.743104,0.041189,0.95501,0.467463,0.80482,0.575713,0.533404,0.171704,0.196794,0.714448,0.21773,0.668502,0.376318,5
0.11757,0.59224,0.885599,0.769236,0.737337,0.495294,0.520331,0.49299,0.500832,0.812356,0.506811,0.612956,0.585777,0.4081,0.59521,0.292979,0.904647,4
0.048343,0.878219,0.433233,0.220783,0.103135,0.604683,0.502886,0.676493,0.07633,0.314889,0.683373,0.878906,0.922784,0.054704,0.89774,0.615965,0.821712,1
0.026468,0.88122,0.330883,0.295539,0.224658,0.727867,0.473757,0.847909,0.352087,0.197378,0.845857,0.697144,0.719894,0.248454,0.726481,0.614564,0.737761,1
0.048579,0.819058,0.543115,0.338171,0.167785,0.610612,0.502521,0.691375,0.148196,0.429152,0.698034,0.854754,0.866132,0.110314,0.836987,0.502311,0.875735,1
0.14896,0.387515,0.682776,0.869536,0.716737,0.328945,0.595185,0.290591,0.710372,0.898769,0.317394,0.606135,0.52105,0.663875,0.198737,0.109144,0.960409,3
0.157535,0.494098,0.447427,0.456793,0.229168,0.34149,0.525722,0.182329,0.407289,0.672369,0.204243,0.817802,0.763296,0.393311,0.358042,0.249514,0.958608,3
0.822153,0.079882,0.180157,0.66633,0.493659,0.04269,0.952021,0.458985,0.822041,0.437124,0.524482,0.105917,0.111506,0.790821,0.133745,0.718597,0.133426,5
0.042964,0.884602,0.308746,0.348357,0.151484,0.717972,0.512634,0.929673,0.372068,0.181284,0.931362,0.671955,0.67146,0.314864,0.601386,0.549703,0.754989,1
0.076167,0.629802,0.830755,0.656935,0.644262,0.518488,0.503686,0.504227,0.433108,0.722853,0.5157,0.66481,0.667682,0.342609,0.658289,0.394764,0.870949,4
0.122816,0.73007,0.652666,0.396455,0.265691,0.586229,0.408977,0.445259,0.224306,0.531951,0.44697,0.790506,0.83826,0.184733,0.814724,0.567213,0.781489,4
0.14671,0.571669,0.594969,0.376183,0.134868,0.478947,0.258679,0.061032,0.187259,0.738419,0.063085,0.894126,0.897717,0.19564,0.563236,0.415514,0.923599,2
0.059177,0.774998,0.691547,0.470627,0.191887,0.767019,0.360322,0.666625,0.213227,0.493942,0.654271,0.775206,0.830606,0.147111,0.857712,0.619627,0.76445,1
0.06789,0.836822,0.697199,0.330242,0.137935,0.85071,0.208375,0.53951,0.118166,0.45462,0.513378,0.825451,0.914188,0.076609,0.935261,0.670515,0.754105,1
0.146759,0.417754,0.584507,0.79671,0.597593,0.27408,0.700339,0.399439,0.633473,0.818047,0.436082,0.689235,0.618607,0.551116,0.2891,0.172226,0.964238,3
0.160775,0.642231,0.465518,0.176683,0.005942,0.504925,0.277374,0.119681,0.130654,0.623643,0.120563,1,0.951544,0.239377,0.520207,0.29714,0.967876,2
0.109909,0.672395,0.8739,0.583509,0.416616,0.562084,0.405956,0.40037,0.320746,0.727679,0.403475,0.727194,0.704017,0.260196,0.687627,0.33171,0.915939,4
0.058467,0.985258,0.178025,0.052807,0.043804,0.860576,0.322773,0.745255,0.273113,0.004549,0.724486,0.736419,0.750619,0.261044,0.635918,0.643789,0.697462,1
0.837633,0.155384,0.31411,0.716043,0.585149,0.141664,0.856762,0.462691,0.800062,0.493875,0.516769,0.166124,0.172726,0.744282,0.222905,0.687245,0.23492,5
0.07552,0.796149,0.485882,0.388585,0.371243,0.588375,0.535184,0.719486,0.322352,0.344963,0.729627,0.658367,0.718824,0.215335,0.765692,0.643815,0.695498,4
0.158686,0.482393,0.495683,0.4821,0.216705,0.36027,0.478635,0.143368,0.345116,0.708428,0.16186,0.836527,0.828239,0.294114,0.460528,0.389815,0.925833,3
0.159173,0.759605,0.433603,0.175533,0.117274,0.437577,0.471081,0.281945,0.04132,0.386551,0.295813,0.838655,0.954811,0.04234,0.846059,0.757716,0.68389,4
0.155392,0.455547,0.611499,0.672317,0.390407,0.380594,0.527265,0.270139,0.525636,0.817996,0.290275,0.782369,0.701082,0.476203,0.310166,0.161204,0.975885,3
0.162782,0.443695,0.579997,0.737223,0.467451,0.328176,0.616428,0.334643,0.589197,0.800451,0.36293,0.70892,0.623939,0.541982,0.274914,0.151615,0.963948,3
0.79795,0.051465,0.092108,0.592817,0.415568,0.043152,0.939405,0.392836,0.737368,0.37864,0.456185,0.149824,0.176603,0.688193,0.190245,0.754897,0.150672,5
0.802074,0.083871,0.191346,0.673963,0.512875,0.052654,0.942061,0.457747,0.831847,0.443784,0.522044,0.110376,0.117076,0.793082,0.146388,0.717607,0.135863,5
0.166669,0.499129,0.545986,0.539402,0.226364,0.39157,0.494886,0.23416,0.425669,0.753001,0.251878,0.85963,0.788677,0.400888,0.361105,0.197692,0.978169,3
0.15518,0.527274,0.71519,0.515134,0.141393,0.467645,0.318958,0.113839,0.177296,0.833728,0.118881,0.881065,0.833256,0.240866,0.528254,0.264508,0.962714,2
0.044832,0.878718,0.433622,0.211606,0.120243,0.607708,0.495851,0.665482,0.084891,0.309359,0.67166,0.871702,0.922308,0.055948,0.898417,0.629513,0.811942,1
0.163688,0.448608,0.644551,0.590729,0.287201,0.431224,0.341712,0.081724,0.498162,0.835176,0.089995,0.792698,0.698358,0.480914,0.283561,0.127085,0.982087,3
0.149335,0.587555,0.670371,0.374606,0.125796,0.538592,0.140308,0.026926,0.126162,0.779698,0.020948,0.894228,0.929834,0.126443,0.666735,0.501877,0.892754,2
0.159823,0.401022,0.712455,0.758686,0.460424,0.388939,0.448271,0.154206,0.601659,0.907919,0.169699,0.723129,0.618101,0.575532,0.200484,0.066543,0.98665,3
0.011074,0.908796,0.27307,0.348131,0.291083,0.768172,0.501238,0.999514,0.494274,0.143232,0.997563,0.58086,0.569315,0.417185,0.540148,0.562238,0.689359,1
0.043897,0.86541,0.498679,0.413715,0.20265,0.853083,0.388081,0.869253,0.283981,0.289312,0.853281,0.661401,0.727425,0.219844,0.738999,0.699537,0.623833,1
0.954801,0.298179,0.248766,0.481452,0.285506,0.182331,0.753284,0.251051,0.432199,0.369721,0.293691,0.35305,0.425748,0.350015,0.514952,0.901336,0.055338,5
0.149435,0.589635,0.631332,0.383882,0.134101,0.538833,0.238673,0.128937,0.166588,0.762138,0.126161,0.909801,0.913921,0.177249,0.606176,0.434266,0.919797,2
0.06533,0.715761,0.93358,0.502212,0.385636,0.701112,0.264187,0.402329,0.25061,0.687119,0.389291,0.77805,0.8138,0.176239,0.810088,0.502741,0.854509,4
0.163162,0.508292,0.46296,0.451695,0.226122,0.365829,0.490503,0.174235,0.360153,0.677901,0.193056,0.846793,0.837153,0.302839,0.455536,0.387327,0.927171,3
0.130878,0.707594,0.68617,0.441584,0.310378,0.575562,0.411844,0.43169,0.253728,0.574917,0.434215,0.773456,0.811919,0.208537,0.788645,0.531922,0.803483,4
0.023162,0.928307,0.26473,0.301899,0.245617,0.809155,0.459419,0.965333,0.47471,0.116881,0.957523,0.600974,0.588404,0.400244,0.551433,0.568006,0.69511,1
0.158814,0.508838,0.470822,0.451692,0.234879,0.383482,0.486198,0.202729,0.395103,0.687105,0.220394,0.837593,0.805249,0.344387,0.439594,0.310863,0.948315,3
0.110108,0.594009,0.964307,0.695494,0.534128,0.519037,0.395074,0.304903,0.37979,0.846922,0.310003,0.688594,0.687514,0.302721,0.658995,0.372808,0.888769,4
0.133385,0.351609,0.715379,0.955706,0.880225,0.274914,0.69554,0.388289,0.780915,0.941136,0.424482,0.586011,0.477043,0.73626,0.137905,0.030317,0.977818,3
0.809309,0.049238,0.144101,0.627332,0.444191,0.031371,0.952044,0.392848,0.77636,0.411739,0.457571,0.160948,0.180225,0.72105,0.175846,0.70111,0.25414,5
0.019019,0.850687,0.515052,0.202026,0.120015,0.742969,0.318793,0.551021,0.083354,0.317268,0.537812,0.874282,0.978278,0.016326,0.968148,0.743127,0.746441,1
0.149987,0.511859,0.777492,0.612511,0.245697,0.506989,0.278664,0.129658,0.311325,0.902385,0.130615,0.84424,0.760685,0.335247,0.411794,0.157638,0.981608,2
0.057933,0.752749,0.688059,0.553366,0.253725,0.768974,0.391847,0.733645,0.272444,0.502918,0.723185,0.714956,0.773847,0.184137,0.82156,0.640056,0.725244,1
0.164309,0.469538,0.504183,0.482601,0.194462,0.333619,0.506408,0.132615,0.314962,0.719182,0.153873,0.852504,0.840563,0.274183,0.465511,0.391268,0.927667,3
0.176844,0.706966,0.508815,0.424587,0.428696,0.495897,0.524882,0.504391,0.287624,0.445835,0.518503,0.669759,0.768593,0.197278,0.768731,0.703698,0.646311,4
0.160062,0.446018,0.613077,0.640973,0.302727,0.36878,0.518296,0.227175,0.550304,0.820326,0.247327,0.81141,0.691729,0.536913,0.236595,0.049118,0.998573,3
0.032978,0.863624,0.517952,0.174047,0.094488,0.752757,0.300086,0.534274,0.049538,0.309602,0.519393,0.894768,1,0.000591,0.980825,0.757076,0.737737,1
0.161661,0.514719,0.467716,0.45752,0.233217,0.381132,0.501209,0.223713,0.409946,0.684967,0.242316,0.845289,0.798365,0.368832,0.417679,0.270141,0.959014,3
0.154483,0.539652,0.683642,0.466031,0.10402,0.488411,0.289083,0.109649,0.147431,0.805839,0.112139,0.892068,0.847698,0.223794,0.534189,0.300507,0.953175,2
0.900808,0.187754,0.383722,0.795198,0.569185,0.111654,0.880741,0.436777,0.705248,0.547296,0.493533,0.262591,0.262675,0.620866,0.329339,0.666349,0.369575,5
0.052465,0.963984,0.194127,0.11099,0.074133,0.826474,0.368149,0.781165,0.295225,0.033212,0.765507,0.718759,0.739878,0.260904,0.643153,0.660011,0.681853,1
0.146966,0.624876,0.59371,0.334908,0.09244,0.502457,0.262778,0.103745,0.099006,0.712082,0.10441,0.935296,0.960947,0.124597,0.662966,0.479408,0.907258,2
0.163377,0.760781,0.773965,0.453755,0.275676,0.810148,0.286133,0.594961,0.276749,0.514224,0.575312,0.748889,0.800233,0.195474,0.822652,0.620178,0.728684,4
0.153891,0.38821,0.71674,0.877925,0.645297,0.349679,0.556973,0.261369,0.676355,0.923939,0.28483,0.62379,0.541415,0.631976,0.209707,0.12587,0.959902,3
0.063037,0.837351,0.557251,0.398991,0.174729,0.71229,0.47604,0.827303,0.259987,0.388512,0.826414,0.793162,0.785583,0.188575,0.776585,0.496603,0.848034,1
0.160345,0.468529,0.607555,0.575194,0.208615,0.40041,0.444149,0.167748,0.462868,0.805599,0.182334,0.866327,0.763229,0.46415,0.28855,0.104234,0.996044,3
0.165427,0.477928,0.568268,0.541361,0.157326,0.389247,0.465679,0.179433,0.397882,0.771748,0.19569,0.890135,0.791055,0.419784,0.321591,0.135437,0.992766,3
0.158828,0.484813,0.804157,0.611228,0.160488,0.464161,0.278733,0.060424,0.19225,0.912907,0.064182,0.854106,0.801646,0.248253,0.505178,0.258904,0.961813,2
0.123826,0.620282,0.979111,0.632433,0.457625,0.594235,0.295585,0.280677,0.330331,0.82915,0.276245,0.728267,0.742274,0.258969,0.717887,0.439771,0.860725,4
0.102972,0.791516,0.46296,0.196421,0.129738,0.522546,0.461635,0.425168,0.060042,0.330227,0.433665,0.841218,0.938878,0.034343,0.883594,0.727224,0.719803,4
0.140713,0.552622,0.653788,0.501625,0.116746,0.429967,0.473823,0.271966,0.148841,0.785089,0.286405,0.92886,0.884499,0.201098,0.564429,0.308708,0.959522,2
0.027015,0.841884,0.495592,0.229907,0.140383,0.740018,0.343296,0.590189,0.126921,0.310295,0.578563,0.851997,0.945077,0.042437,0.946732,0.721688,0.757026,1
0.148073,0.515809,0.71388,0.580342,0.261929,0.475276,0.32156,0.130912,0.308063,0.847694,0.135606,0.801205,0.763079,0.297417,0.486532,0.289066,0.944218,2
0.265609,0.643356,0.74947,0.759657,0.844129,0.764293,0.435375,0.819712,0.581561,0.584852,0.812522,0.441044,0.507072,0.455292,0.610891,0.628633,0.585435,4
0.029726,0.900397,0.457693,0.152693,0.113451,0.680031,0.397657,0.590296,0.0607,0.282725,0.585665,0.88096,0.962076,0.026201,0.946215,0.704231,0.763393,1
0.060661,0.943902,0.275795,0.21314,0.101396,0.835763,0.397143,0.860509,0.393338,0.100466,0.846279,0.701973,0.678478,0.347627,0.59117,0.534546,0.77035,1
0.235337,0.620886,0.736241,0.771445,0.879528,0.656731,0.491657,0.751604,0.575761,0.614215,0.754795,0.440199,0.516912,0.450988,0.620547,0.643091,0.576499,4
0.037391,0.860507,0.442056,0.242912,0.165357,0.586528,0.524188,0.691403,0.121545,0.334162,0.70087,0.859338,0.889271,0.08602,0.862034,0.568968,0.843171,1
0.153942,0.469581,0.571752,0.579974,0.367357,0.37762,0.484707,0.18991,0.54863,0.778454,0.207853,0.774245,0.687498,0.520178,0.273559,0.131494,0.979246,3
0.156185,0.587291,0.584548,0.35695,0.092327,0.532675,0.236268,0.117127,0.259885,0.731493,0.114694,0.914992,0.848766,0.317955,0.440837,0.22859,0.974398,2
0.022286,0.880482,0.504099,0.153818,0.111326,0.747387,0.308491,0.539951,0.052238,0.296464,0.525876,0.88918,0.988524,0.00783,0.974211,0.74801,0.738766,1
0.158531,0.461357,0.58316,0.585544,0.284778,0.397074,0.425026,0.134563,0.486722,0.785779,0.148487,0.773573,0.681394,0.473812,0.298233,0.143655,0.97459,3
0.83776,0.092592,0.109902,0.570282,0.395116,0.037139,0.941797,0.370279,0.720361,0.372535,0.433615,0.16042,0.186229,0.669056,0.207703,0.774228,0.097332,5
0.03954,0.910605,0.277689,0.272532,0.11454,0.764694,0.461916,0.888579,0.322722,0.135421,0.883522,0.691709,0.692803,0.290487,0.615774,0.56465,0.743743,1
0.782677,0.106964,0.362255,0.763034,0.482679,0.200378,0.794455,0.44544,0.776822,0.534307,0.492129,0.228883,0.239618,0.704009,0.263037,0.671762,0.391187,5
0.814467,0.0275,0.075517,0.55351,0.374689,0.028402,0.946033,0.344074,0.774632,0.363485,0.407599,0.170686,0.193164,0.737971,0.149452,0.711316,0.230542,5
0.15447,0.543999,0.643201,0.554115,0.23738,0.492973,0.377863,0.238593,0.378063,0.802557,0.244632,0.825138,0.75872,0.368423,0.413668,0.213431,0.967842,2
0.178415,0.647745,0.612213,0.629935,0.666024,0.509613,0.56546,0.629345,0.447779,0.550315,0.645813,0.551211,0.633109,0.330351,0.677005,0.655895,0.634305,4
0.053115,0.964465,0.19719,0.112708,0.070593,0.83329,0.364607,0.785385,0.28382,0.034582,0.769066,0.721406,0.741815,0.25587,0.645477,0.65659,0.687371,1
0.048437,0.835532,0.572483,0.361582,0.157506,0.703402,0.452823,0.754976,0.224089,0.395818,0.752834,0.825508,0.828819,0.160155,0.802,0.505765,0.853194,1
0.165524,0.481914,0.561426,0.529277,0.167425,0.391318,0.45967,0.174027,0.406643,0.765069,0.189871,0.889818,0.791194,0.420552,0.322337,0.138437,0.992329,3
0.156926,0.477938,0.568357,0.541773,0.199582,0.384795,0.473414,0.183047,0.410933,0.77241,0.199937,0.881388,0.782146,0.420227,0.324145,0.121726,0.994464,3
0.153968,0.45714,0.559459,0.680652,0.457958,0.349394,0.571969,0.289555,0.552668,0.775917,0.313942,0.714998,0.634087,0.521364,0.279441,0.156147,0.96301,3
0.166584,0.75954,0.748604,0.448463,0.293103,0.777974,0.31487,0.594918,0.287774,0.5039,0.579018,0.74067,0.790583,0.204331,0.810179,0.620375,0.722685,4
0.155941,0.420756,0.67647,0.689438,0.373021,0.401058,0.42695,0.144879,0.558011,0.872477,0.158665,0.761344,0.656466,0.541189,0.223855,0.071519,0.989765,3
0.070335,0.916027,0.309238,0.288112,0.118686,0.828829,0.422996,0.909644,0.415067,0.142188,0.897778,0.68504,0.660909,0.362752,0.585999,0.530176,0.772836,1
0.042322,0.973809,0.234132,0.090851,0.053683,0.860766,0.315369,0.728108,0.195082,0.035975,0.706773,0.717297,0.782498,0.18008,0.721029,0.7686,0.580229,1
0.143057,0.533169,0.619603,0.440679,0.145109,0.408187,0.399268,0.11597,0.133225,0.761595,0.12801,0.907413,0.917613,0.138534,0.6274,0.442926,0.920047,2
0.147803,0.745608,0.452939,0.199531,0.130599,0.426744,0.479641,0.275725,0.047496,0.415497,0.290659,0.842157,0.952936,0.043457,0.833891,0.743973,0.704865,4
0.154909,0.414063,0.679478,0.817036,0.548759,0.347978,0.596282,0.336708,0.629944,0.889948,0.362753,0.710274,0.605292,0.581951,0.232699,0.063522,0.986889,3
0.156228,0.512314,0.750451,0.548969,0.147455,0.460267,0.304316,0.084283,0.178756,0.866439,0.08925,0.870916,0.822785,0.239666,0.520886,0.262673,0.963212,2
0.149625,0.592079,0.657704,0.377292,0.127522,0.528872,0.168408,0.041317,0.128935,0.769602,0.036928,0.897348,0.930402,0.129992,0.663348,0.498975,0.894646,2
0.079729,0.788065,0.49054,0.391005,0.327657,0.575619,0.537046,0.697705,0.284264,0.356775,0.708644,0.679805,0.745616,0.186033,0.787262,0.648783,0.708677,4
0.057734,0.761558,0.689963,0.509993,0.207579,0.759068,0.380591,0.693171,0.238926,0.499699,0.682584,0.755282,0.808393,0.165287,0.83717,0.62647,0.747974,1
0.159535,0.470672,0.878458,0.630515,0.131768,0.48483,0.193309,0.000663,0.177452,0.974035,0.00012,0.871813,0.814554,0.248036,0.483922,0.245494,0.967436,2
0.065629,0.772524,0.648281,0.521515,0.213257,0.793351,0.384897,0.76035,0.259482,0.454007,0.747893,0.706801,0.772999,0.177406,0.815977,0.679624,0.684345,1
0.151908,0.55027,0.634991,0.543844,0.29246,0.50505,0.361457,0.23534,0.401722,0.793208,0.239868,0.808922,0.74295,0.379227,0.42038,0.213939,0.965162,2
0.047214,0.830409,0.504463,0.311088,0.17048,0.595145,0.520433,0.702445,0.15023,0.398852,0.711258,0.856705,0.867287,0.110738,0.836629,0.508699,0.873053,1
0.068757,0.85104,0.494617,0.402829,0.199184,0.724392,0.49811,0.906486,0.355878,0.334843,0.906692,0.735839,0.711172,0.267578,0.707942,0.474206,0.838648,1
0.167097,0.516692,0.508959,0.457981,0.197158,0.417526,0.415222,0.158507,0.35307,0.713501,0.170805,0.852425,0.829609,0.32118,0.439434,0.33843,0.943043,3
0.164391,0.499813,0.543758,0.539758,0.246,0.387794,0.498647,0.23313,0.431628,0.751333,0.251255,0.854019,0.788429,0.399174,0.367335,0.210171,0.9745,3
0.121169,0.608549,0.99352,0.672396,0.488963,0.584356,0.310164,0.285931,0.357762,0.850463,0.282817,0.705153,0.712644,0.286205,0.688841,0.411544,0.867573,4
0.056194,0.829828,0.67165,0.305451,0.077392,0.698738,0.369523,0.572375,0.074371,0.467054,0.564997,0.916275,0.931259,0.082087,0.870634,0.503044,0.88225,1
0.104163,0.708839,0.666316,0.451444,0.301368,0.507777,0.521062,0.519932,0.247322,0.550916,0.533151,0.769032,0.791709,0.190487,0.750295,0.488816,0.847583,4
0.148865,0.50949,0.728711,0.598177,0.253883,0.48193,0.306389,0.122506,0.30935,0.859612,0.126158,0.795817,0.758671,0.299259,0.485072,0.29441,0.9415,2
0.063273,0.766405,0.711441,0.490984,0.202677,0.756942,0.365733,0.660526,0.218583,0.51643,0.649153,0.780534,0.829843,0.149719,0.856249,0.601259,0.783166,1
0.053936,0.859843,0.637094,0.28477,0.10522,0.731051,0.350503,0.594003,0.103139,0.415953,0.583543,0.874867,0.908017,0.091947,0.88524,0.546313,0.846831,1
0.855685,0.037846,0.107906,0.587597,0.347827,0.036255,0.941685,0.364764,0.735039,0.385408,0.428029,0.183127,0.20906,0.696994,0.179963,0.717047,0.244903,5
0.155253,0.475944,0.561614,0.598872,0.418511,0.371415,0.514916,0.229369,0.563725,0.772029,0.249284,0.750279,0.669936,0.525015,0.284853,0.147198,0.97326,3
0.089319,0.814498,0.44301,0.176039,0.148005,0.55497,0.448463,0.461439,0.089918,0.298333,0.467306,0.817017,0.912253,0.05146,0.88006,0.718848,0.714041,4
0.222269,0.624382,0.713333,0.748387,0.863885,0.618037,0.51242,0.725483,0.564502,0.605807,0.732356,0.461348,0.538101,0.438713,0.630829,0.62972,0.610644,4
0.159401,0.590394,0.596708,0.377331,0.093498,0.55162,0.196711,0.10205,0.270204,0.74215,0.096932,0.896907,0.838591,0.327271,0.447274,0.249218,0.967024,2
0.158399,0.397686,0.723399,0.837893,0.591963,0.359476,0.525682,0.224486,0.643712,0.92484,0.245639,0.663339,0.576667,0.597733,0.215078,0.113547,0.970078,3
0.147208,0.517725,0.715071,0.529357,0.170844,0.478867,0.300521,0.108828,0.200947,0.837251,0.112404,0.854734,0.815473,0.242189,0.522353,0.303516,0.947854,2
0.15771,0.517404,0.44718,0.442283,0.226593,0.350968,0.518689,0.191315,0.375246,0.666362,0.212409,0.85513,0.834754,0.320771,0.431548,0.356034,0.938183,3
0.866969,0.084579,0.048196,0.446082,0.2666,0.06581,0.886081,0.257029,0.674438,0.309049,0.313439,0.240305,0.267937,0.618002,0.256291,0.79869,0.123741,5
0.780165,0.027114,0.263881,0.819035,0.61631,0.004819,0.992219,0.479861,0.836015,0.533773,0.550433,0.137693,0.142254,0.778189,0.146858,0.628181,0.359107,5
0.160877,0.493036,0.5548,0.508694,0.164947,0.411914,0.430983,0.169166,0.407637,0.756576,0.182455,0.886993,0.787251,0.428446,0.315337,0.131905,0.992844,3
0.8603,0.13715,0.328116,0.795762,0.636536,0.058438,0.936157,0.453307,0.729136,0.535143,0.516789,0.210798,0.225099,0.637734,0.287543,0.710834,0.281634,5
0.048104,0.741492,0.880106,0.473227,0.371552,0.750929,0.271388,0.486733,0.252695,0.614371,0.470561,0.765342,0.820853,0.159267,0.845284,0.572903,0.809418,4
0.139023,0.561476,0.606076,0.390303,0.167203,0.438814,0.338697,0.09034,0.15744,0.741761,0.097998,0.887764,0.869485,0.197226,0.567037,0.35975,0.938761,2
0.107258,0.67693,0.872543,0.578473,0.401404,0.580527,0.390826,0.406924,0.315466,0.722791,0.408087,0.731816,0.708991,0.254608,0.695257,0.328178,0.919352,4
0.167525,0.49774,0.465054,0.413774,0.190884,0.356316,0.466883,0.116943,0.323735,0.679213,0.135059,0.857718,0.853488,0.277443,0.468416,0.393947,0.928333,3
0.834336,0.032449,0.076625,0.548773,0.345856,0.036554,0.938411,0.349591,0.748209,0.361766,0.412341,0.174704,0.201731,0.71309,0.163514,0.734741,0.195655,5
0.92706,0.453152,0.600574,0.527594,0.203516,0.631122,0.233854,0.236418,0.273661,0.494223,0.226286,0.557032,0.634236,0.172805,0.788005,0.966742,0.14758,5
0.165297,0.467044,0.500527,0.494384,0.204205,0.326474,0.527537,0.152631,0.331392,0.718848,0.175355,0.853625,0.832192,0.292657,0.455273,0.357275,0.938893,3
0.85093,0.061296,0.251817,0.778873,0.625765,0.026873,0.966136,0.449434,0.741179,0.509927,0.516472,0.16505,0.2072,0.653877,0.22848,0.731779,0.246559,5
0.780229,0.079286,0.076007,0.530734,0.345151,0.030684,0.944237,0.3473,0.743534,0.347815,0.410661,0.164376,0.171186,0.706786,0.181536,0.756033,0.107424,5
0.153243,0.577143,0.683683,0.376244,0.056723,0.530839,0.17496,0.048285,0.065918,0.797357,0.043887,0.951165,0.990149,0.092544,0.679742,0.520436,0.901783,2
0.127357,0.582012,0.808256,0.763838,0.791996,0.435767,0.570691,0.478872,0.511018,0.784521,0.499184,0.568958,0.5698,0.410809,0.576388,0.38096,0.862413,4
0.164283,0.49039,0.461441,0.469317,0.207704,0.341932,0.523882,0.180144,0.377256,0.683744,0.201937,0.824647,0.776805,0.362988,0.384537,0.277658,0.952602,3
0.850455,0.085849,0.184846,0.676416,0.51998,0.036449,0.954682,0.438028,0.757664,0.441836,0.50359,0.118113,0.142114,0.697329,0.189451,0.753029,0.102422,5
0.159655,0.421212,0.644652,0.815671,0.544101,0.33253,0.633326,0.384189,0.639334,0.862431,0.413537,0.697846,0.596917,0.58755,0.24027,0.075798,0.982256,3
0.151432,0.519785,0.736666,0.501378,0.148439,0.465857,0.242313,0.023492,0.170126,0.849309,0.025883,0.866474,0.832657,0.23664,0.518387,0.311654,0.948153,2
0.874678,0.114795,0.207898,0.649695,0.347865,0.058151,0.915526,0.347717,0.657421,0.437759,0.40789,0.305363,0.319557,0.58308,0.291285,0.695293,0.385185,5
0.040523,0.969278,0.227156,0.094819,0.063054,0.848308,0.328155,0.733139,0.222323,0.035729,0.713416,0.713048,0.770479,0.198383,0.70521,0.746076,0.605712,1
0.149052,0.583638,0.677202,0.378259,0.108809,0.538073,0.137711,0.023458,0.115042,0.785722,0.017431,0.898003,0.936197,0.119552,0.670511,0.512781,0.888825,2
0.069468,0.936174,0.283145,0.227709,0.104385,0.853032,0.38686,0.866541,0.417292,0.103789,0.85049,0.690324,0.663213,0.370325,0.568341,0.526282,0.772841,1
0.101925,0.799755,0.520871,0.434972,0.380109,0.753277,0.433278,0.796013,0.376274,0.340027,0.789356,0.626412,0.683084,0.274576,0.719729,0.652286,0.64351,4
0.650538,0.010982,0.080294,0.601109,0.528299,0.012334,0.979434,0.445217,0.946596,0.380371,0.513816,0.022288,0.024623,0.951714,0.022295,0.674201,0.149026,5
0.078086,0.920724,0.306093,0.276026,0.122283,0.811322,0.43496,0.907279,0.411469,0.142052,0.897379,0.691606,0.66406,0.355817,0.589725,0.52228,0.777752,1
0.086743,0.749409,0.527191,0.364219,0.299469,0.48128,0.553556,0.5363,0.205678,0.421841,0.553125,0.75946,0.813855,0.137174,0.794203,0.602272,0.785829,4
0.040149,0.952081,0.248557,0.160882,0.078153,0.874658,0.348272,0.81941,0.335492,0.064264,0.799347,0.713742,0.713632,0.303247,0.611721,0.61712,0.712021,1
0.76519,0.028425,0.075364,0.547055,0.294341,0.055785,0.908323,0.305856,0.688102,0.356256,0.36498,0.23755,0.267214,0.644601,0.224465,0.703732,0.406025,5
0.152928,0.550408,0.647221,0.551837,0.301539,0.502282,0.338604,0.200602,0.385991,0.799654,0.204354,0.800269,0.759964,0.356051,0.45837,0.291728,0.943522,2
0.162488,0.754293,0.437844,0.218226,0.140214,0.445534,0.486898,0.325899,0.069394,0.389369,0.340231,0.819693,0.932816,0.055991,0.844423,0.751605,0.678487,4
0.143754,0.625821,0.582462,0.342714,0.109512,0.487729,0.301795,0.127414,0.115754,0.705342,0.130545,0.932675,0.955757,0.130624,0.659297,0.473064,0.908879,2
0.142144,0.53548,0.686804,0.530445,0.14682,0.430831,0.459741,0.249577,0.168708,0.81403,0.263207,0.914811,0.870777,0.213237,0.546966,0.29744,0.960643,2
0.154252,0.48817,0.820956,0.652301,0.193337,0.475811,0.33158,0.143406,0.228775,0.935107,0.148432,0.867934,0.788931,0.284453,0.457697,0.199425,0.974704,2
0.156,0.399625,0.711172,0.843926,0.589232,0.362774,0.555738,0.287143,0.637848,0.915027,0.309894,0.677324,0.589438,0.581823,0.23811,0.117367,0.971115,3
0.050107,0.835313,0.602564,0.321549,0.127224,0.698432,0.4106,0.65401,0.17736,0.409608,0.64925,0.842507,0.869953,0.12802,0.827721,0.544942,0.836808,1
0.154171,0.507763,0.772539,0.54723,0.14696,0.463486,0.275865,0.056153,0.176781,0.881069,0.059854,0.874934,0.823088,0.242724,0.511487,0.253595,0.965254,2
0.160448,0.458706,0.656041,0.638077,0.25991,0.411132,0.434551,0.174464,0.480006,0.847911,0.188012,0.836443,0.73702,0.467825,0.279977,0.114178,0.991784,3
0.811694,0.068368,0.264112,0.804938,0.766357,0.030304,0.975499,0.533226,0.833071,0.522377,0.602517,0.063411,0.096295,0.772727,0.148587,0.730988,0.126541,5
0.086946,0.694801,0.855105,0.540621,0.446631,0.583997,0.387325,0.407296,0.322027,0.694086,0.408065,0.73009,0.71601,0.259737,0.700975,0.352966,0.909015,4
